building_type,season,fuel,daytype,hour,load
RETAIL,FALL,ELECTRIC,WEEKDAY,6,1.5674
RETAIL,FALL,ELECTRIC,WEEKDAY,7,1.9604
RETAIL,FALL,ELECTRIC,WEEKDAY,8,2.3888
RETAIL,FALL,ELECTRIC,WEEKDAY,9,2.6644
RETAIL,FALL,ELECTRIC,WEEKDAY,10,2.7783
RETAIL,FALL,ELECTRIC,WEEKDAY,11,2.7985
RETAIL,FALL,ELECTRIC,WEEKDAY,12,2.8061
RETAIL,FALL,ELECTRIC,WEEKDAY,13,2.8079
RETAIL,FALL,ELECTRIC,WEEKDAY,14,2.806
RETAIL,FALL,ELECTRIC,WEEKDAY,15,2.7685
RETAIL,FALL,ELECTRIC,WEEKDAY,16,2.6663
RETAIL,FALL,ELECTRIC,WEEKDAY,17,2.6045
RETAIL,FALL,ELECTRIC,WEEKDAY,18,2.4359
RETAIL,FALL,ELECTRIC,WEEKDAY,19,2.1849
RETAIL,FALL,ELECTRIC,WEEKDAY,20,1.8528
RETAIL,FALL,ELECTRIC,WEEKDAY,21,1.4948
RETAIL,FALL,ELECTRIC,WEEKDAY,22,1.2303
RETAIL,FALL,ELECTRIC,WEEKDAY,23,1.0823
RETAIL,FALL,GAS,WEEKEND,0,0.2883
RETAIL,FALL,GAS,WEEKEND,1,0.2861
RETAIL,FALL,GAS,WEEKEND,2,0.2878
RETAIL,FALL,GAS,WEEKEND,3,0.298
RETAIL,FALL,GAS,WEEKEND,4,0.337
RETAIL,FALL,GAS,WEEKEND,5,0.4221
RETAIL,FALL,GAS,WEEKEND,6,0.5323
RETAIL,FALL,GAS,WEEKEND,7,0.6788
RETAIL,FALL,GAS,WEEKEND,8,0.8505
RETAIL,FALL,GAS,WEEKEND,9,0.9397
RETAIL,FALL,GAS,WEEKEND,10,0.9756
RETAIL,FALL,GAS,WEEKEND,11,0.9865
RETAIL,FALL,GAS,WEEKEND,12,0.9815
RETAIL,FALL,GAS,WEEKEND,13,0.9658
RETAIL,FALL,GAS,WEEKEND,14,0.957
RETAIL,FALL,GAS,WEEKEND,15,0.9288
RETAIL,FALL,GAS,WEEKEND,16,0.8303
RETAIL,FALL,GAS,WEEKEND,17,0.6893
RETAIL,FALL,GAS,WEEKEND,18,0.5644
RETAIL,FALL,GAS,WEEKEND,19,0.466
RETAIL,FALL,GAS,WEEKEND,20,0.3919
RETAIL,FALL,GAS,WEEKEND,21,0.3365
RETAIL,FALL,GAS,WEEKEND,22,0.302
RETAIL,FALL,GAS,WEEKEND,23,0.2924
RETAIL,FALL,GAS,WEEKDAY,0,0.2881
RETAIL,FALL,GAS,WEEKDAY,1,0.2897
RETAIL,FALL,GAS,WEEKDAY,2,0.3345
RETAIL,FALL,GAS,WEEKDAY,3,0.5015
RETAIL,FALL,GAS,WEEKDAY,4,0.7651
RETAIL,FALL,GAS,WEEKDAY,5,0.9767
RETAIL,FALL,GAS,WEEKDAY,6,1.1561
RETAIL,FALL,GAS,WEEKDAY,7,1.3567
RETAIL,FALL,GAS,WEEKDAY,8,1.5666
RETAIL,FALL,GAS,WEEKDAY,9,1.6493
RETAIL,FALL,GAS,WEEKDAY,10,1.6823
RETAIL,FALL,GAS,WEEKDAY,11,1.6969
RETAIL,FALL,GAS,WEEKDAY,12,1.6948
RETAIL,FALL,GAS,WEEKDAY,13,1.6829
RETAIL,FALL,GAS,WEEKDAY,14,1.6643
RETAIL,FALL,GAS,WEEKDAY,15,1.5697
RETAIL,FALL,GAS,WEEKDAY,16,1.3244
RETAIL,FALL,GAS,WEEKDAY,17,1.0265
RETAIL,FALL,GAS,WEEKDAY,18,0.8058
RETAIL,FALL,GAS,WEEKDAY,19,0.6787
RETAIL,FALL,GAS,WEEKDAY,20,0.5561
RETAIL,FALL,GAS,WEEKDAY,21,0.4119
RETAIL,FALL,GAS,WEEKDAY,22,0.3237
RETAIL,FALL,GAS,WEEKDAY,23,0.2946
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,0,0.8675
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,1,0.8723
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,2,0.8694
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,3,0.8747
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,4,0.9097
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,5,0.9387
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,6,0.8971
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,7,0.8774
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,8,0.9444
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,9,1.0017
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,10,1.0124
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,11,0.9848
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,12,0.9214
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,13,0.8499
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,14,0.7842
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,15,0.7265
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,16,0.6749
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,17,0.7412
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,18,0.8792
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,19,0.8942
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,20,0.9058
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,21,0.8997
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,22,0.9027
SMALLOFFICE,WINTER,ELECTRIC,WEEKEND,23,0.9042
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,0,0.8863
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,1,0.8871
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,2,0.8849
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,3,0.8895
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,4,0.9463
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,5,1.0457
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,6,1.3416
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,7,1.9617
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,8,2.571
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,9,2.8774
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,10,2.9469
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,11,2.9287
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,12,2.9216
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,13,2.9194
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,14,2.8758
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,15,2.6858
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,16,2.2838
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,17,1.8657
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,18,1.4779
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,19,1.2315
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,20,1.0891
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,21,0.988
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,22,0.9441
SMALLOFFICE,WINTER,ELECTRIC,WEEKDAY,23,0.9174
SMALLOFFICE,WINTER,GAS,WEEKEND,0,1.0946
SMALLOFFICE,WINTER,GAS,WEEKEND,1,1.1136
SMALLOFFICE,WINTER,GAS,WEEKEND,2,1.3197
SMALLOFFICE,WINTER,GAS,WEEKEND,3,1.9325
SMALLOFFICE,WINTER,GAS,WEEKEND,4,2.2913
SMALLOFFICE,WINTER,GAS,WEEKEND,5,2.5503
SMALLOFFICE,WINTER,GAS,WEEKEND,6,2.8417
SMALLOFFICE,WINTER,GAS,WEEKEND,7,2.8963
SMALLOFFICE,WINTER,GAS,WEEKEND,8,2.9231
SMALLOFFICE,WINTER,GAS,WEEKEND,9,2.928
SMALLOFFICE,WINTER,GAS,WEEKEND,10,2.9276
SMALLOFFICE,WINTER,GAS,WEEKEND,11,2.9253
SMALLOFFICE,WINTER,GAS,WEEKEND,12,2.9193
SMALLOFFICE,WINTER,GAS,WEEKEND,13,2.9089
SMALLOFFICE,WINTER,GAS,WEEKEND,14,2.8925
SMALLOFFICE,WINTER,GAS,WEEKEND,15,2.851
SMALLOFFICE,WINTER,GAS,WEEKEND,16,2.7876
SMALLOFFICE,WINTER,GAS,WEEKEND,17,2.6886
SMALLOFFICE,WINTER,GAS,WEEKEND,18,2.3663
SMALLOFFICE,WINTER,GAS,WEEKEND,19,1.961
SMALLOFFICE,WINTER,GAS,WEEKEND,20,0.7643
SMALLOFFICE,WINTER,GAS,WEEKEND,21,0.9973
SMALLOFFICE,WINTER,GAS,WEEKEND,22,1.0946
SMALLOFFICE,WINTER,GAS,WEEKEND,23,1.0946
SMALLOFFICE,WINTER,GAS,WEEKDAY,0,0.8095
SMALLOFFICE,WINTER,GAS,WEEKDAY,1,0.8106
SMALLOFFICE,WINTER,GAS,WEEKDAY,2,1.0178
SMALLOFFICE,WINTER,GAS,WEEKDAY,3,2.0618
SMALLOFFICE,WINTER,GAS,WEEKDAY,4,2.4791
SMALLOFFICE,WINTER,GAS,WEEKDAY,5,2.7068
SMALLOFFICE,WINTER,GAS,WEEKDAY,6,3.1
SMALLOFFICE,WINTER,GAS,WEEKDAY,7,3.6242
SMALLOFFICE,WINTER,GAS,WEEKDAY,8,3.9051
SMALLOFFICE,WINTER,GAS,WEEKDAY,9,4.1199
SMALLOFFICE,WINTER,GAS,WEEKDAY,10,4.1779
SMALLOFFICE,WINTER,GAS,WEEKDAY,11,4.1775
SMALLOFFICE,WINTER,GAS,WEEKDAY,12,4.3242
SMALLOFFICE,WINTER,GAS,WEEKDAY,13,4.2924
SMALLOFFICE,WINTER,GAS,WEEKDAY,14,4.2103
SMALLOFFICE,WINTER,GAS,WEEKDAY,15,4.0402
SMALLOFFICE,WINTER,GAS,WEEKDAY,16,3.8147
SMALLOFFICE,WINTER,GAS,WEEKDAY,17,3.5338
SMALLOFFICE,WINTER,GAS,WEEKDAY,18,3.2369
SMALLOFFICE,WINTER,GAS,WEEKDAY,19,2.1724
SMALLOFFICE,WINTER,GAS,WEEKDAY,20,1.6823
SMALLOFFICE,WINTER,GAS,WEEKDAY,21,0.9467
SMALLOFFICE,WINTER,GAS,WEEKDAY,22,0.8099
SMALLOFFICE,WINTER,GAS,WEEKDAY,23,0.8096
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,0,0.8526
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,1,0.8463
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,2,0.8452
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,3,0.8743
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,4,0.8944
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,5,0.7805
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,6,0.8318
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,7,0.922
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,8,0.9904
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,9,1.0142
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,10,0.9979
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,11,0.9428
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,12,0.8758
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,13,0.8148
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,14,0.7676
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,15,0.7289
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,16,0.7091
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,17,0.7378
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,18,0.7624
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,19,0.9128
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,20,0.8982
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,21,0.8917
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,22,0.8861
SMALLOFFICE,SPRING,ELECTRIC,WEEKEND,23,0.8617
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,0,0.8698
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,1,0.8627
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,2,0.8617
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,3,0.9116
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,4,1.0077
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,5,1.2257
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,6,1.9223
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,7,2.5552
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,8,2.8951
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,9,2.9891
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,10,2.9797
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,11,2.9727
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,12,2.9722
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,13,2.9343
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,14,2.7567
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,15,2.3717
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,16,1.8543
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,17,1.3891
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,18,1.1282
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,19,1.1188
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,20,1.0151
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,21,0.9531
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,22,0.9177
SMALLOFFICE,SPRING,ELECTRIC,WEEKDAY,23,0.8766
SMALLOFFICE,SPRING,GAS,WEEKEND,0,1.1343
SMALLOFFICE,SPRING,GAS,WEEKEND,1,1.3267
SMALLOFFICE,SPRING,GAS,WEEKEND,2,1.9058
SMALLOFFICE,SPRING,GAS,WEEKEND,3,2.2692
SMALLOFFICE,SPRING,GAS,WEEKEND,4,2.5269
SMALLOFFICE,SPRING,GAS,WEEKEND,5,2.8153
SMALLOFFICE,SPRING,GAS,WEEKEND,6,2.8787
SMALLOFFICE,SPRING,GAS,WEEKEND,7,2.9062
SMALLOFFICE,SPRING,GAS,WEEKEND,8,2.9121
SMALLOFFICE,SPRING,GAS,WEEKEND,9,2.912
SMALLOFFICE,SPRING,GAS,WEEKEND,10,2.9098
SMALLOFFICE,SPRING,GAS,WEEKEND,11,2.9041
SMALLOFFICE,SPRING,GAS,WEEKEND,12,2.8941
SMALLOFFICE,SPRING,GAS,WEEKEND,13,2.8783
SMALLOFFICE,SPRING,GAS,WEEKEND,14,2.8389
SMALLOFFICE,SPRING,GAS,WEEKEND,15,2.7779
SMALLOFFICE,SPRING,GAS,WEEKEND,16,2.6827
SMALLOFFICE,SPRING,GAS,WEEKEND,17,2.3735
SMALLOFFICE,SPRING,GAS,WEEKEND,18,1.9681
SMALLOFFICE,SPRING,GAS,WEEKEND,19,0.7816
SMALLOFFICE,SPRING,GAS,WEEKEND,20,1.019
SMALLOFFICE,SPRING,GAS,WEEKEND,21,1.1167
SMALLOFFICE,SPRING,GAS,WEEKEND,22,1.1167
SMALLOFFICE,SPRING,GAS,WEEKEND,23,1.1164
SMALLOFFICE,SPRING,GAS,WEEKDAY,0,0.7991
SMALLOFFICE,SPRING,GAS,WEEKDAY,1,0.9887
SMALLOFFICE,SPRING,GAS,WEEKDAY,2,1.9755
SMALLOFFICE,SPRING,GAS,WEEKDAY,3,2.4411
SMALLOFFICE,SPRING,GAS,WEEKDAY,4,2.6799
SMALLOFFICE,SPRING,GAS,WEEKDAY,5,3.057
SMALLOFFICE,SPRING,GAS,WEEKDAY,6,3.5686
SMALLOFFICE,SPRING,GAS,WEEKDAY,7,3.8587
SMALLOFFICE,SPRING,GAS,WEEKDAY,8,4.07
SMALLOFFICE,SPRING,GAS,WEEKDAY,9,4.1376
SMALLOFFICE,SPRING,GAS,WEEKDAY,10,4.1417
SMALLOFFICE,SPRING,GAS,WEEKDAY,11,4.2791
SMALLOFFICE,SPRING,GAS,WEEKDAY,12,4.262
SMALLOFFICE,SPRING,GAS,WEEKDAY,13,4.1851
SMALLOFFICE,SPRING,GAS,WEEKDAY,14,4.0258
SMALLOFFICE,SPRING,GAS,WEEKDAY,15,3.8118
SMALLOFFICE,SPRING,GAS,WEEKDAY,16,3.5434
SMALLOFFICE,SPRING,GAS,WEEKDAY,17,3.2561
SMALLOFFICE,SPRING,GAS,WEEKDAY,18,2.2463
SMALLOFFICE,SPRING,GAS,WEEKDAY,19,1.7279
SMALLOFFICE,SPRING,GAS,WEEKDAY,20,0.9987
SMALLOFFICE,SPRING,GAS,WEEKDAY,21,0.8102
SMALLOFFICE,SPRING,GAS,WEEKDAY,22,0.7988
SMALLOFFICE,SPRING,GAS,WEEKDAY,23,0.7986
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,0,0.8679
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,1,0.8589
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,2,0.854
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,3,0.8819
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,4,0.8984
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,5,0.8047
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,6,0.8465
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,7,0.9511
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,8,1.0238
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,9,1.0486
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,10,1.0319
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,11,0.9772
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,12,0.9139
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,13,0.8554
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,14,0.8076
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,15,0.7716
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,16,0.7521
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,17,0.7762
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,18,0.877
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,19,0.9499
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,20,0.9298
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,21,0.9192
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,22,0.9077
SMALLOFFICE,SUMMER,ELECTRIC,WEEKEND,23,0.8783
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,0,0.8847
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,1,0.8741
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,2,0.8703
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,3,0.9223
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,4,1.0161
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,5,1.2648
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,6,1.9747
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,7,2.608
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,8,2.9088
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,9,2.9848
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,10,2.9703
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,11,2.9657
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,12,2.9676
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,13,2.929
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,14,2.7445
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,15,2.3502
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,16,1.8263
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,17,1.3777
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,18,1.2095
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,19,1.139
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,20,1.0359
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,21,0.9732
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,22,0.935
SMALLOFFICE,SUMMER,ELECTRIC,WEEKDAY,23,0.8905
SMALLOFFICE,SUMMER,GAS,WEEKEND,0,1.118
SMALLOFFICE,SUMMER,GAS,WEEKEND,1,1.3195
SMALLOFFICE,SUMMER,GAS,WEEKEND,2,1.9183
SMALLOFFICE,SUMMER,GAS,WEEKEND,3,2.2692
SMALLOFFICE,SUMMER,GAS,WEEKEND,4,2.5222
SMALLOFFICE,SUMMER,GAS,WEEKEND,5,2.8103
SMALLOFFICE,SUMMER,GAS,WEEKEND,6,2.8632
SMALLOFFICE,SUMMER,GAS,WEEKEND,7,2.889
SMALLOFFICE,SUMMER,GAS,WEEKEND,8,2.8937
SMALLOFFICE,SUMMER,GAS,WEEKEND,9,2.8933
SMALLOFFICE,SUMMER,GAS,WEEKEND,10,2.8911
SMALLOFFICE,SUMMER,GAS,WEEKEND,11,2.8852
SMALLOFFICE,SUMMER,GAS,WEEKEND,12,2.8751
SMALLOFFICE,SUMMER,GAS,WEEKEND,13,2.8591
SMALLOFFICE,SUMMER,GAS,WEEKEND,14,2.8185
SMALLOFFICE,SUMMER,GAS,WEEKEND,15,2.7566
SMALLOFFICE,SUMMER,GAS,WEEKEND,16,2.66
SMALLOFFICE,SUMMER,GAS,WEEKEND,17,2.3417
SMALLOFFICE,SUMMER,GAS,WEEKEND,18,1.9355
SMALLOFFICE,SUMMER,GAS,WEEKEND,19,0.7249
SMALLOFFICE,SUMMER,GAS,WEEKEND,20,0.994
SMALLOFFICE,SUMMER,GAS,WEEKEND,21,1.0994
SMALLOFFICE,SUMMER,GAS,WEEKEND,22,1.0994
SMALLOFFICE,SUMMER,GAS,WEEKEND,23,1.0994
SMALLOFFICE,SUMMER,GAS,WEEKDAY,0,0.779
SMALLOFFICE,SUMMER,GAS,WEEKDAY,1,0.9852
SMALLOFFICE,SUMMER,GAS,WEEKDAY,2,2.0333
SMALLOFFICE,SUMMER,GAS,WEEKDAY,3,2.4498
SMALLOFFICE,SUMMER,GAS,WEEKDAY,4,2.6747
SMALLOFFICE,SUMMER,GAS,WEEKDAY,5,3.0605
SMALLOFFICE,SUMMER,GAS,WEEKDAY,6,3.5672
SMALLOFFICE,SUMMER,GAS,WEEKDAY,7,3.8204
SMALLOFFICE,SUMMER,GAS,WEEKDAY,8,4.0117
SMALLOFFICE,SUMMER,GAS,WEEKDAY,9,4.0628
SMALLOFFICE,SUMMER,GAS,WEEKDAY,10,4.0623
SMALLOFFICE,SUMMER,GAS,WEEKDAY,11,4.2087
SMALLOFFICE,SUMMER,GAS,WEEKDAY,12,4.1786
SMALLOFFICE,SUMMER,GAS,WEEKDAY,13,4.1003
SMALLOFFICE,SUMMER,GAS,WEEKDAY,14,3.9407
SMALLOFFICE,SUMMER,GAS,WEEKDAY,15,3.7334
SMALLOFFICE,SUMMER,GAS,WEEKDAY,16,3.4748
SMALLOFFICE,SUMMER,GAS,WEEKDAY,17,3.1944
SMALLOFFICE,SUMMER,GAS,WEEKDAY,18,2.1382
SMALLOFFICE,SUMMER,GAS,WEEKDAY,19,1.6605
SMALLOFFICE,SUMMER,GAS,WEEKDAY,20,0.9172
SMALLOFFICE,SUMMER,GAS,WEEKDAY,21,0.7785
SMALLOFFICE,SUMMER,GAS,WEEKDAY,22,0.7782
SMALLOFFICE,SUMMER,GAS,WEEKDAY,23,0.7782
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,0,0.8546
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,1,0.8544
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,2,0.853
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,3,0.8635
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,4,0.8945
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,5,0.9196
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,6,0.9283
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,7,0.8835
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,8,0.9363
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,9,0.9852
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,10,0.9918
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,11,0.9596
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,12,0.9002
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,13,0.8337
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,14,0.7711
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,15,0.7129
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,16,0.6637
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,17,0.8195
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,18,0.8751
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,19,0.8884
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,20,0.8917
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,21,0.8863
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,22,0.8875
SMALLOFFICE,FALL,ELECTRIC,WEEKEND,23,0.8811
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,0,0.8688
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,1,0.8672
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,2,0.8647
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,3,0.8838
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,4,0.9512
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,5,1.1242
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,6,1.542
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,7,2.0918
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,8,2.5782
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,9,2.8104
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,10,2.8552
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,11,2.8427
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,12,2.8389
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,13,2.8257
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,14,2.7404
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,15,2.4931
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,16,2.0642
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,17,1.7418
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,18,1.3772
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,19,1.174
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,20,1.0493
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,21,0.9651
SMALLOFFICE,FALL,ELECTRIC,WEEKDAY,22,0.9242
